cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,poblacion_rural,poblacion_total,poblacion_urbana
15,Boyacá,15690,Santa María,2025,1461,3767,2306
15,Boyacá,15690,Santa María,2026,1457,3805,2348
15,Boyacá,15690,Santa María,2027,1466,3849,2383
15,Boyacá,15690,Santa María,2028,1468,3867,2399
15,Boyacá,15690,Santa María,2029,1485,3900,2415
15,Boyacá,15690,Santa María,2030,1486,3919,2433
15,Boyacá,15690,Santa María,2031,1503,3943,2440
15,Boyacá,15690,Santa María,2032,1499,3970,2471
15,Boyacá,15690,Santa María,2033,1520,3994,2474
15,Boyacá,15690,Santa María,2034,1541,4035,2494
15,Boyacá,15690,Santa María,2035,1532,4039,2507
15,Boyacá,15693,Santa Rosa de Viterbo,2020,5301,13526,8225
15,Boyacá,15693,Santa Rosa de Viterbo,2021,5288,13663,8375
15,Boyacá,15693,Santa Rosa de Viterbo,2022,5295,13836,8541
15,Boyacá,15693,Santa Rosa de Viterbo,2023,5289,13989,8700
15,Boyacá,15693,Santa Rosa de Viterbo,2024,5292,14128,8836
15,Boyacá,15693,Santa Rosa de Viterbo,2025,5292,14257,8965
15,Boyacá,15693,Santa Rosa de Viterbo,2026,5297,14390,9093
15,Boyacá,15693,Santa Rosa de Viterbo,2027,5318,14506,9188
15,Boyacá,15693,Santa Rosa de Viterbo,2028,5346,14621,9275
15,Boyacá,15693,Santa Rosa de Viterbo,2029,5356,14724,9368
15,Boyacá,15693,Santa Rosa de Viterbo,2030,5398,14835,9437
15,Boyacá,15693,Santa Rosa de Viterbo,2031,5441,14945,9504
15,Boyacá,15693,Santa Rosa de Viterbo,2032,5481,15049,9568
15,Boyacá,15693,Santa Rosa de Viterbo,2033,5504,15139,9635
15,Boyacá,15693,Santa Rosa de Viterbo,2034,5530,15218,9688
15,Boyacá,15693,Santa Rosa de Viterbo,2035,5589,15321,9732
15,Boyacá,15696,Santa Sofía,2020,2197,3266,1069
15,Boyacá,15696,Santa Sofía,2021,2193,3309,1116
15,Boyacá,15696,Santa Sofía,2022,2191,3332,1141
15,Boyacá,15696,Santa Sofía,2023,2190,3374,1184
15,Boyacá,15696,Santa Sofía,2024,2193,3398,1205
15,Boyacá,15696,Santa Sofía,2025,2215,3442,1227
15,Boyacá,15696,Santa Sofía,2026,2225,3467,1242
15,Boyacá,15696,Santa Sofía,2027,2222,3484,1262
15,Boyacá,15696,Santa Sofía,2028,2236,3517,1281
15,Boyacá,15696,Santa Sofía,2029,2257,3562,1305
15,Boyacá,15696,Santa Sofía,2030,2274,3585,1311
15,Boyacá,15696,Santa Sofía,2031,2283,3609,1326
15,Boyacá,15696,Santa Sofía,2032,2313,3632,1319
15,Boyacá,15696,Santa Sofía,2033,2317,3647,1330
15,Boyacá,15696,Santa Sofía,2034,2335,3680,1345
15,Boyacá,15696,Santa Sofía,2035,2351,3694,1343
15,Boyacá,15720,Sativanorte,2020,1534,2247,713
15,Boyacá,15720,Sativanorte,2021,1519,2248,729
15,Boyacá,15720,Sativanorte,2022,1519,2280,761
15,Boyacá,15720,Sativanorte,2023,1523,2293,770
15,Boyacá,15720,Sativanorte,2024,1520,2319,799
15,Boyacá,15720,Sativanorte,2025,1526,2347,821
15,Boyacá,15720,Sativanorte,2026,1540,2366,826
15,Boyacá,15720,Sativanorte,2027,1544,2388,844
15,Boyacá,15720,Sativanorte,2028,1560,2405,845
15,Boyacá,15720,Sativanorte,2029,1565,2416,851
15,Boyacá,15720,Sativanorte,2030,1567,2429,862
15,Boyacá,15720,Sativanorte,2031,1567,2439,872
15,Boyacá,15720,Sativanorte,2032,1589,2460,871
15,Boyacá,15720,Sativanorte,2033,1607,2489,882
15,Boyacá,15720,Sativanorte,2034,1618,2501,883
15,Boyacá,15720,Sativanorte,2035,1616,2515,899
15,Boyacá,15723,Sativasur,2020,809,1128,319
15,Boyacá,15723,Sativasur,2021,801,1119,318
15,Boyacá,15723,Sativasur,2022,798,1138,340
15,Boyacá,15723,Sativasur,2023,795,1150,355
15,Boyacá,15723,Sativasur,2024,797,1163,366
15,Boyacá,15723,Sativasur,2025,812,1177,365
15,Boyacá,15723,Sativasur,2026,802,1177,375
15,Boyacá,15723,Sativasur,2027,808,1178,370
15,Boyacá,15723,Sativasur,2028,815,1199,384
15,Boyacá,15723,Sativasur,2029,811,1203,392
15,Boyacá,15723,Sativasur,2030,838,1227,389
15,Boyacá,15723,Sativasur,2031,842,1224,382
15,Boyacá,15723,Sativasur,2032,824,1219,395
15,Boyacá,15723,Sativasur,2033,835,1223,388
15,Boyacá,15723,Sativasur,2034,840,1233,393
15,Boyacá,15723,Sativasur,2035,850,1245,395
15,Boyacá,15740,Siachoque,2020,5751,6908,1157
15,Boyacá,15740,Siachoque,2021,5742,6995,1253
15,Boyacá,15740,Siachoque,2022,5738,7056,1318
15,Boyacá,15740,Siachoque,2023,5725,7124,1399
15,Boyacá,15740,Siachoque,2024,5761,7204,1443
15,Boyacá,15740,Siachoque,2025,5799,7275,1476
15,Boyacá,15740,Siachoque,2026,5831,7335,1504
15,Boyacá,15740,Siachoque,2027,5869,7401,1532
15,Boyacá,15740,Siachoque,2028,5914,7463,1549
15,Boyacá,15740,Siachoque,2029,5948,7520,1572
15,Boyacá,15740,Siachoque,2030,5996,7556,1560
15,Boyacá,15740,Siachoque,2031,6038,7630,1592
15,Boyacá,15740,Siachoque,2032,6086,7688,1602
15,Boyacá,15740,Siachoque,2033,6126,7743,1617
15,Boyacá,15740,Siachoque,2034,6171,7792,1621
15,Boyacá,15740,Siachoque,2035,6211,7835,1624
15,Boyacá,15753,Soatá,2020,2553,9195,6642
15,Boyacá,15753,Soatá,2021,2532,9220,6688
15,Boyacá,15753,Soatá,2022,2515,9295,6780
15,Boyacá,15753,Soatá,2023,2526,9423,6897
15,Boyacá,15753,Soatá,2024,2521,9518,6997
15,Boyacá,15753,Soatá,2025,2508,9597,7089
15,Boyacá,15753,Soatá,2026,2525,9687,7162
15,Boyacá,15753,Soatá,2027,2525,9766,7241
15,Boyacá,15753,Soatá,2028,2525,9836,7311
15,Boyacá,15753,Soatá,2029,2535,9896,7361
15,Boyacá,15753,Soatá,2030,2566,9978,7412
15,Boyacá,15753,Soatá,2031,2563,10040,7477
15,Boyacá,15753,Soatá,2032,2587,10096,7509
15,Boyacá,15753,Soatá,2033,2599,10162,7563
15,Boyacá,15753,Soatá,2034,2614,10207,7593
15,Boyacá,15753,Soatá,2035,2625,10273,7648
15,Boyacá,15755,Socotá,2020,5905,7427,1522
15,Boyacá,15755,Socotá,2021,5861,7460,1599
15,Boyacá,15755,Socotá,2022,5853,7556,1703
15,Boyacá,15755,Socotá,2023,5844,7627,1783
15,Boyacá,15755,Socotá,2024,5871,7688,1817
15,Boyacá,15755,Socotá,2025,5915,7770,1855
15,Boyacá,15755,Socotá,2026,5940,7835,1895
15,Boyacá,15755,Socotá,2027,5977,7894,1917
15,Boyacá,15755,Socotá,2028,6007,7952,1945
15,Boyacá,15755,Socotá,2029,6071,8032,1961
15,Boyacá,15755,Socotá,2030,6087,8078,1991
15,Boyacá,15755,Socotá,2031,6135,8140,2005
15,Boyacá,15755,Socotá,2032,6174,8196,2022
15,Boyacá,15755,Socotá,2033,6219,8240,2021
15,Boyacá,15755,Socotá,2034,6256,8295,2039
15,Boyacá,15755,Socotá,2035,6293,8332,2039
15,Boyacá,15757,Socha,2020,3773,8173,4400
15,Boyacá,15757,Socha,2021,3752,8236,4484
15,Boyacá,15757,Socha,2022,3751,8328,4577
15,Boyacá,15757,Socha,2023,3755,8432,4677
15,Boyacá,15757,Socha,2024,3765,8525,4760
15,Boyacá,15757,Socha,2025,3760,8592,4832
15,Boyacá,15757,Socha,2026,3774,8669,4895
15,Boyacá,15757,Socha,2027,3784,8748,4964
15,Boyacá,15757,Socha,2028,3807,8815,5008
15,Boyacá,15757,Socha,2029,3814,8878,5064
15,Boyacá,15757,Socha,2030,3847,8941,5094
15,Boyacá,15757,Socha,2031,3874,9004,5130
15,Boyacá,15757,Socha,2032,3908,9077,5169
15,Boyacá,15757,Socha,2033,3932,9124,5192
15,Boyacá,15757,Socha,2034,3963,9186,5223
15,Boyacá,15757,Socha,2035,3989,9244,5255
15,Boyacá,15759,Sogamoso,2020,15158,131860,116702
15,Boyacá,15759,Sogamoso,2021,15163,133585,118422
15,Boyacá,15759,Sogamoso,2022,15140,134977,119837
15,Boyacá,15759,Sogamoso,2023,15128,136391,121263
15,Boyacá,15759,Sogamoso,2024,15097,137759,122662
15,Boyacá,15759,Sogamoso,2025,15057,139021,123964
15,Boyacá,15759,Sogamoso,2026,15043,140193,125150
15,Boyacá,15759,Sogamoso,2027,15031,141289,126258
15,Boyacá,15759,Sogamoso,2028,15066,142347,127281
15,Boyacá,15759,Sogamoso,2029,15129,143366,128237
15,Boyacá,15759,Sogamoso,2030,15215,144348,129133
15,Boyacá,15759,Sogamoso,2031,15316,145297,129981
15,Boyacá,15759,Sogamoso,2032,15420,146203,130783
15,Boyacá,15759,Sogamoso,2033,15521,147094,131573
